Codigo Punto de Venta;Punto de Venta;Empresas;Latitud;Longitud;Canal;Zona;Distrito
808430;LICORERIA PRONTO;PERNOD RICARD PERU S.A.;-11.9943638;-77.0643903;TRADICIONAL;LIMA;LIMA
808431;LICORES MAR;PERNOD RICARD PERU S.A.;-11.9558732;-77.0579562;TRADICIONAL;LIMA;LIMA
848986;LICORERIA EL TREBOL SJM;PERNOD RICARD PERU S.A.;-12.17243157;-76.96207711;TRADICIONAL;LIMA;SAN JUAN DE MIRAFLORES
848987;LICORERIA YOWEL;PERNOD RICARD PERU S.A.;-12.17337127;-76.9563593;TRADICIONAL;LIMA;SAN JUAN DE MIRAFLORES
848988;LA CERVECERIA;PERNOD RICARD PERU S.A.;-12.17758187;-76.96269998;TRADICIONAL;LIMA;SAN JUAN DE MIRAFLORES
848989;MINIMARKET 28;PERNOD RICARD PERU S.A.;-12.16988829;-76.96144441;TRADICIONAL;LIMA;SAN JUAN DE MIRAFLORES
848991;EL CACERO;PERNOD RICARD PERU S.A.;-16.38182922;-71.54668899;TRADICIONAL;AREQUIPA;AREQUIPA
848993;EL PALACIO DEL FUMADOR;PERNOD RICARD PERU S.A.;-5.170193574;-80.65869168;TRADICIONAL;PIURA;PIURA
848996;DAVID WONG;PERNOD RICARD PERU S.A.;-8.129921679;-79.03735626;TRADICIONAL;TRUJILLO;TRUJILLO
849000;ORION MELOC;PERNOD RICARD PERU S.A.;-13.51649389;-71.98321665;TRADICIONAL;CUSCO;CUSCO
849002;LICORERIA VALKIRIA;PERNOD RICARD PERU S.A.;-12.06667097;-76.95923583;TRADICIONAL;LIMA;LIMA
849175;LICORERIA ZEUS;PERNOD RICARD PERU S.A.;-11.9591008;-77.0726218;TRADICIONAL;LIMA;LOS OLIVOS
849177;CORCHO DORADO ELVIRA GARCIA;PERNOD RICARD PERU S.A.;-6.7657136;-79.8300081;TRADICIONAL;CHICLAYO;CHICLAYO
849179;TABACO Y RON AMERICA NORTE;PERNOD RICARD PERU S.A.;-8.1023786;-79.0327313;TRADICIONAL;TRUJILLO;TRUJILLO
849181;PUNTO M LOS TILOS;PERNOD RICARD PERU S.A.;-8.1314576;-79.0432698;TRADICIONAL;TRUJILLO;TRUJILLO
